Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE
26-10-2020,MID00402,flirt_nomoco.nii.gz,0.9115747809410095,18.222558973872673,0.9593842029571533,0.22685794532299042,0.07350962609052658,0.011693424041123732,3.848034055166009,0.000543172550275799,446.5387874058465,569.068359375
26-10-2020,MID00402,flirt_ref.nii.gz,1.0,0.0,1.0,0.9999999403953552,0.0,0.013599642078904194,4.882089644910655,0.0005833284360361418,434.8472729416628,566.5198974609375
26-10-2020,MID00402,flirt_fnmoco.nii.gz,0.9471216201782227,21.49301006546797,0.9712361097335815,0.29484888911247253,0.05940105393528938,0.011906011436915779,4.041645526754229,0.0005576835728720592,444.0809836280802,569.438232421875
26-10-2020,MID00402,flirt_fnWMmoco.nii.gz,0.9498881697654724,21.537802147702326,0.9718479514122009,0.30428940057754517,0.05652473121881485,0.0121554774629593,4.071457089212545,0.0005557633300595498,442.5908462833179,569.2295532226562
26-10-2020,MID00403,flirt_tclmoco.nii.gz,0.9435754418373108,21.153629155978358,0.9698523879051208,0.2884834408760071,0.06821250170469284,0.0119751575540942,4.084405495868632,0.0005391373769919638,449.37513196782197,570.03955078125
26-10-2020,MID00403,flirt_tclmocos.nii.gz,0.9467688202857971,21.411032270556415,0.9706977009773254,0.29712262749671936,0.06274385005235672,0.012198494255678816,4.1647237015583105,0.0005352562708873074,447.189278787459,569.65576171875
26-10-2020,MID00403,flirt_nomoco.nii.gz,0.8562934398651123,14.86752442218557,0.9463257193565369,0.15785402059555054,0.0988345518708229,0.0111291543294239,3.682147336432183,0.0005671789144964223,447.7557199063033,570.3905029296875
26-10-2020,MID00403,flirt_ref.nii.gz,1.0,0.0,1.0,0.9999999403953552,0.0,0.013599642078904194,4.882089644910655,0.0005833284360361418,434.8472729416628,566.5198974609375
26-10-2020,MID00403,flirt_fnmoco.nii.gz,0.9227408766746521,19.17736054776495,0.9608896374702454,0.23885083198547363,0.08195607364177704,0.011725326396448684,3.7296156050340703,0.000565618497654572,449.5492199764732,570.4058837890625
26-10-2020,MID00403,flirt_fnWMmoco.nii.gz,0.9346979260444641,20.155955925102226,0.9657936692237854,0.2655836343765259,0.06837812066078186,0.011952260317586925,3.8863515449305823,0.0005514546120681046,449.15820093159437,569.9841918945312
26-11-2020,MID00032,flirt_tclmoco.nii.gz,0.9681969285011292,23.111061197522,0.9789575338363647,0.38369107246398926,0.05946661904454231,0.01021253824727427,2.49140994207346,0.0004330842202101951,406.8083527542957,574.936279296875
26-11-2020,MID00032,flirt_tclmocos.nii.gz,0.9708584547042847,23.328450978526543,0.98003751039505,0.38742876052856445,0.0557713583111763,0.010153873483850683,2.4839949253147156,0.0004371603286524893,405.71546752364077,574.6395263671875
26-11-2020,MID00032,flirt_nomoco.nii.gz,1.0,0.0,1.0,0.9999998807907104,0.0,0.011289853457299581,3.141672646674479,0.00044965381502559107,397.06174330757483,569.1651611328125
26-11-2020,MID00032,flirt_ref.nii.gz,1.0,0.0,1.0,0.9999998807907104,0.0,0.011289853457299581,3.141672646674479,0.00044965381502559107,397.06174330757483,569.1651611328125
26-11-2020,MID00032,flirt_fnmoco.nii.gz,0.996471643447876,34.29457084931921,0.9983382821083069,0.6515321731567383,0.0061354078352451324,0.011160033156415686,3.1047568538209287,0.0004526806107521482,395.1821157281939,569.0116577148438
26-11-2020,MID00032,flirt_fnWMmoco.nii.gz,0.9965806007385254,34.57927958843858,0.9983513355255127,0.6583201885223389,0.0061488766223192215,0.011119396095202088,3.095008659910328,0.0004531313495591306,395.6774430091191,569.438232421875
26-11-2020,MID00033,flirt_tclmoco.nii.gz,0.9622032642364502,23.338202386673288,0.9775130748748779,0.35545778274536133,0.06845837086439133,0.010254612289982602,2.5480337525476355,0.00042104940644239694,406.6722928868155,575.0635986328125
26-11-2020,MID00033,flirt_tclmocos.nii.gz,0.962440013885498,23.714643789808065,0.9777482748031616,0.3563467562198639,0.07032937556505203,0.010233683845011212,2.5604178937818434,0.0004207831904199054,403.1637316279019,574.5446166992188
26-11-2020,MID00033,flirt_nomoco.nii.gz,0.9621323347091675,24.573206371174283,0.9784755110740662,0.36893510818481445,0.0633796751499176,0.010716040310474807,2.7421624998038636,0.0004236158859686778,398.6302508546378,573.949951171875
